No,Filename,Width,Height,AspectRatio,PixelAspectRatio,SourceDisplayRatio,RatioSource,Format,HasTransparentPixels,UsageCount,DisplayRatioVariants,AssetKind,SvgRenderable,PptxNativeSupported,SizeKB,Category
1,beijing_south_station.jpg,1920,1200,1.60,1.60,,native,JPEG,False,1,,bitmap,True,True,383.9,Wide landscape
2,bridge_detail.jpg,1920,1079,1.78,1.78,,native,JPEG,False,1,,bitmap,True,True,173.6,Wide landscape
3,bridge_hero.jpg,1920,1079,1.78,1.78,,native,JPEG,False,1,,bitmap,True,True,121.0,Wide landscape
4,fuxing_interior.jpg,1920,1280,1.50,1.50,,native,JPEG,False,1,,bitmap,True,True,437.6,Standard landscape
5,fuxing_train_cover.jpg,1920,1280,1.50,1.50,,native,JPEG,False,1,,bitmap,True,True,387.3,Standard landscape
6,fuxing_train_device.jpg,1920,1280,1.50,1.50,,native,JPEG,False,1,,bitmap,True,True,549.5,Standard landscape
7,qinghai_green.jpg,1920,1440,1.33,1.33,,native,JPEG,False,1,,bitmap,True,True,166.1,Standard landscape
8,shanghai_hongqiao.jpg,1920,1279,1.50,1.50,,native,JPEG,False,1,,bitmap,True,True,536.3,Wide landscape
