No,Filename,Width,Height,AspectRatio,PixelAspectRatio,SourceDisplayRatio,RatioSource,Format,HasTransparentPixels,UsageCount,DisplayRatioVariants,AssetKind,SvgRenderable,PptxNativeSupported,SizeKB,Category
1,01_cover_field.jpg,1920,1072,1.79,1.79,,native,JPEG,False,1,,bitmap,True,True,81.9,Wide landscape
2,15_closing_band.jpg,1920,476,4.03,4.03,,native,JPEG,False,1,,bitmap,True,True,39.7,Ultra-wide
