No,Filename,Width,Height,AspectRatio,PixelAspectRatio,SourceDisplayRatio,RatioSource,Format,HasTransparentPixels,UsageCount,DisplayRatioVariants,AssetKind,SvgRenderable,PptxNativeSupported,SizeKB,Category
1,p07_unfought_field_fit.jpg,1840,1374,1.34,1.34,,native,JPEG,False,1,,bitmap,True,True,221.7,Standard landscape
2,p10_water_form_fit.jpg,1434,1920,0.75,0.75,,native,JPEG,False,1,,bitmap,True,True,185.8,Portrait
