No,Filename,Width,Height,AspectRatio,PixelAspectRatio,SourceDisplayRatio,RatioSource,Format,HasTransparentPixels,UsageCount,DisplayRatioVariants,AssetKind,SvgRenderable,PptxNativeSupported,SizeKB,Category
1,cover_installation_dawn.jpg,1920,1072,1.79,1.79,,native,JPEG,False,1,,bitmap,True,True,232.5,Wide landscape
2,problem_capacity_yard.jpg,1024,1024,1.00,1.00,,native,JPEG,False,1,,bitmap,True,True,174.6,Near square
3,solution_survey_handover.jpg,1200,896,1.34,1.34,,native,JPEG,False,1,,bitmap,True,True,98.8,Standard landscape
